stepCount,EnvironmentSiteOutdoorAirDrybulbTemperature,EnvironmentSiteExteriorHorizontalSkyIlluminance,Block1:Zone1_DaylCtrlDaylightingReferencePoint1Illuminance,EMSwarmUpComplete,Block1:Zone1ZoneMeanRadiantTemperature,EMSepTimeStep,Block1:Zone1ZoneAirRelativeHumidity,EnvironmentSiteRainStatus,Block1:Zone1ZoneMeanAirTemperature,Block1:Zone1NumberOfOccupants,Block1:Zone1BlindFraction,Block1:Zone1AverageGains,Block1:Zone1WindowState0,Block1:Zone1LightState
5116,14.50000,0.00000,0.00000,1.00000,23.81587,4.00000,50.43379,0.00000,23.65174,0.00000,0.67000,0.00000,0.00000,0.00000
5117,14.90000,0.00000,0.00000,1.00000,23.74516,5.00000,50.40751,0.00000,23.59864,0.00000,0.67000,0.00000,0.00000,0.00000
5118,15.20000,908.45642,9.78855,1.00000,23.69411,6.00000,50.46107,0.00000,23.56382,0.00000,0.67000,0.00000,0.00000,0.00000
5119,15.60000,8129.11133,63.66516,1.00000,23.84902,7.00000,53.00758,0.00000,23.38614,0.00000,0.67000,0.00000,0.00000,0.00000
5120,17.60000,17904.10352,157.62944,1.00000,23.80728,8.00000,53.39019,0.00000,23.85074,0.00000,0.67000,0.00000,0.00000,0.00000
5121,19.60000,25182.71680,287.51599,1.00000,23.99384,9.00000,54.51367,0.00000,24.27681,0.00000,0.67000,0.00000,0.00000,0.00000
5122,21.60000,33240.27344,476.59213,1.00000,24.21736,10.00000,56.37035,0.00000,24.36845,0.00000,0.67000,0.00000,0.00000,0.00000
5123,23.80000,34838.82031,660.24500,1.00000,24.50200,11.00000,52.73889,0.00000,25.02527,0.00000,0.67000,0.00000,0.00000,0.00000
5124,26.10000,38600.71094,795.50317,1.00000,24.81187,12.00000,51.07038,0.00000,25.00028,0.00000,0.67000,0.00000,0.00000,0.00000
5125,28.30000,33989.84766,866.51270,1.00000,25.05906,13.00000,49.96734,0.00000,25.00003,0.00000,0.67000,0.00000,0.00000,0.00000
5126,28.50000,30472.59961,844.71539,1.00000,25.24258,14.00000,49.75411,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5127,28.80000,26702.38477,746.03143,1.00000,25.36637,15.00000,49.71891,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5128,29.00000,24257.56641,590.38702,1.00000,25.43143,16.00000,49.46312,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5129,28.90000,21790.14258,372.97995,1.00000,25.43055,17.00000,48.60625,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5130,28.70000,18635.59766,184.96977,1.00000,25.43866,18.00000,47.26948,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5131,28.60000,12526.86426,172.74695,1.00000,25.48105,19.00000,42.36257,0.00000,26.92326,0.00000,0.67000,0.00000,0.00000,0.00000
5132,26.10000,2587.80566,29.31215,1.00000,25.59117,20.00000,45.41609,0.00000,25.76746,0.00000,0.67000,0.00000,0.00000,0.00000
5133,23.70000,0.00000,0.00000,1.00000,25.34035,21.00000,46.40525,0.00000,25.45550,0.00000,0.67000,0.00000,0.00000,0.00000
5134,21.20000,0.00000,0.00000,1.00000,25.17446,22.00000,47.36579,0.00000,25.23101,0.00000,0.67000,0.00000,0.00000,0.00000
5135,19.90000,0.00000,0.00000,1.00000,25.04737,23.00000,48.37009,0.00000,25.01125,0.00000,0.67000,0.00000,0.00000,0.00000
5136,18.60000,0.00000,0.00000,1.00000,24.93340,24.00000,49.22958,0.00000,24.86844,0.00000,0.67000,0.00000,0.00000,0.00000
5137,17.30000,0.00000,0.00000,1.00000,24.83101,1.00000,49.90133,0.00000,24.75908,0.00000,0.67000,0.00000,0.00000,0.00000
5138,17.10000,0.00000,0.00000,1.00000,24.74785,2.00000,50.42188,0.00000,24.66828,0.00000,0.67000,0.00000,0.00000,0.00000
5139,17.00000,0.00000,0.00000,1.00000,24.67423,3.00000,50.79433,0.00000,24.59025,0.00000,0.67000,0.00000,0.00000,0.00000
5140,16.80000,0.00000,0.00000,1.00000,24.60339,4.00000,51.02808,0.00000,24.51213,0.00000,0.67000,0.00000,0.00000,0.00000
5141,17.10000,0.00000,0.00000,1.00000,24.54105,5.00000,51.20482,0.00000,24.45547,0.00000,0.67000,0.00000,0.00000,0.00000
5142,17.50000,798.41949,8.57685,1.00000,24.49473,6.00000,51.40722,0.00000,24.41972,0.00000,0.67000,0.00000,0.00000,0.00000
5143,17.80000,8068.50195,63.00385,1.00000,24.65414,7.00000,56.45714,0.00000,24.00864,0.00000,0.67000,0.00000,0.00000,0.00000
5144,23.40000,17473.34570,155.30930,1.00000,24.76306,8.00000,49.79262,0.00000,25.00795,0.00000,0.67000,0.00000,0.00000,0.00000
5145,29.00000,22371.55078,279.06039,1.00000,24.97333,9.00000,47.66604,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5146,23.80000,27400.85156,499.99796,1.00000,25.14639,10.00000,50.06579,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5147,25.00000,39116.65234,615.23639,1.00000,25.38360,11.00000,51.50046,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5148,26.30000,45175.87891,593.70215,1.00000,25.54241,12.00000,50.91960,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5149,27.50000,39984.33203,414.49762,1.00000,25.59604,13.00000,49.44946,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5150,28.20000,42348.60156,619.10925,1.00000,25.70157,14.00000,48.87353,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5151,29.00000,41409.83594,675.67090,1.00000,25.81186,15.00000,48.85385,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5152,29.70000,30544.91992,583.24207,1.00000,25.88612,16.00000,48.94949,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5153,29.30000,22908.70703,364.58524,1.00000,25.88745,17.00000,48.25764,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5154,28.90000,18916.20898,185.90738,1.00000,25.89427,18.00000,47.07468,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5155,28.50000,12539.65820,172.86806,1.00000,25.92361,19.00000,42.55835,0.00000,26.82669,0.00000,0.67000,0.00000,0.00000,0.00000
5156,26.70000,2371.16309,26.71470,1.00000,25.96023,20.00000,44.61045,0.00000,26.13603,0.00000,0.67000,0.00000,0.00000,0.00000
5157,25.00000,0.00000,0.00000,1.00000,25.79903,21.00000,45.69993,0.00000,25.86718,0.00000,0.67000,0.00000,0.00000,0.00000
5158,23.20000,0.00000,0.00000,1.00000,25.67037,22.00000,46.37074,0.00000,25.71859,0.00000,0.67000,0.00000,0.00000,0.00000
5159,21.20000,0.00000,0.00000,1.00000,25.56034,23.00000,47.17018,0.00000,25.55676,0.00000,0.67000,0.00000,0.00000,0.00000
5160,20.40000,0.00000,0.00000,1.00000,25.46822,24.00000,47.80339,0.00000,25.45471,0.00000,0.67000,0.00000,0.00000,0.00000
5161,19.60000,0.00000,0.00000,1.00000,25.38695,1.00000,48.48103,0.00000,25.36335,0.00000,0.67000,0.00000,0.00000,0.00000
5162,19.10000,0.00000,0.00000,1.00000,25.31561,2.00000,49.10054,0.00000,25.27672,0.00000,0.67000,0.00000,0.00000,0.00000
5163,18.50000,0.00000,0.00000,1.00000,25.24585,3.00000,49.70280,0.00000,25.19108,0.00000,0.67000,0.00000,0.00000,0.00000
5164,18.00000,0.00000,0.00000,1.00000,25.17746,4.00000,50.27410,0.00000,25.10913,0.00000,0.67000,0.00000,0.00000,0.00000
5165,18.20000,0.00000,0.00000,1.00000,25.12229,5.00000,50.84575,0.00000,25.00051,0.00000,0.67000,0.00000,0.00000,0.00000
5166,18.30000,581.63794,6.18802,1.00000,25.07225,6.00000,51.13766,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5167,18.50000,4375.27734,31.04741,1.00000,25.23937,7.00000,60.88231,0.00000,23.99860,0.00000,0.67000,0.00000,0.00000,0.00000
5168,20.60000,16862.75586,140.44342,1.00000,25.23559,8.00000,56.72593,0.00000,25.53472,0.00000,0.67000,0.00000,0.00000,0.00000
5169,22.70000,26756.44141,288.15863,1.00000,25.38767,9.00000,61.61316,0.00000,25.00255,0.00000,0.67000,0.00000,0.00000,0.00000
5170,24.80000,24448.84375,517.27307,1.00000,25.61313,10.00000,59.55694,0.00000,25.00002,0.00000,0.67000,0.00000,0.00000,0.00000
5171,26.20000,35526.39062,656.69684,1.00000,25.83407,11.00000,54.42666,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5172,27.50000,45318.21875,636.03912,1.00000,25.98340,12.00000,50.23363,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5173,28.90000,39965.73047,411.36447,1.00000,26.02044,13.00000,48.38144,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5174,29.10000,46695.53906,530.43622,1.00000,26.08331,14.00000,48.43410,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5175,29.30000,42522.87500,548.05164,1.00000,26.14079,15.00000,48.73811,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5176,29.50000,39271.46094,497.87946,1.00000,26.18876,16.00000,48.75297,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5177,28.90000,28561.30859,346.81839,1.00000,26.17762,17.00000,47.84821,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5178,28.20000,20054.75195,186.10919,1.00000,26.16801,18.00000,46.53681,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5179,27.60000,11626.90723,159.82443,1.00000,26.16886,19.00000,41.78943,0.00000,26.93268,0.00000,0.67000,0.00000,0.00000,0.00000
5180,25.50000,2261.09912,25.44425,1.00000,26.19991,20.00000,43.03294,0.00000,26.65580,0.00000,0.67000,0.00000,0.00000,0.00000
5181,23.50000,0.00000,0.00000,1.00000,26.07344,21.00000,44.37920,0.00000,26.13578,0.00000,0.67000,0.00000,0.00000,0.00000
5182,21.40000,0.00000,0.00000,1.00000,25.92381,22.00000,45.20384,0.00000,25.86621,0.00000,0.67000,0.00000,0.00000,0.00000
5183,20.60000,0.00000,0.00000,1.00000,25.81797,23.00000,45.66878,0.00000,25.78249,0.00000,0.67000,0.00000,0.00000,0.00000
5184,19.70000,0.00000,0.00000,1.00000,25.72850,24.00000,46.25970,0.00000,25.71714,0.00000,0.67000,0.00000,0.00000,0.00000
5185,18.90000,0.00000,0.00000,1.00000,25.65635,1.00000,46.98392,0.00000,25.61487,0.00000,0.67000,0.00000,0.00000,0.00000
5186,18.70000,0.00000,0.00000,1.00000,25.58846,2.00000,47.64697,0.00000,25.53028,0.00000,0.67000,0.00000,0.00000,0.00000
5187,18.60000,0.00000,0.00000,1.00000,25.52547,3.00000,48.21003,0.00000,25.46732,0.00000,0.67000,0.00000,0.00000,0.00000
5188,18.40000,0.00000,0.00000,1.00000,25.46246,4.00000,48.72747,0.00000,25.39821,0.00000,0.67000,0.00000,0.00000,0.00000
5189,18.40000,0.00000,0.00000,1.00000,25.40280,5.00000,49.23184,0.00000,25.33431,0.00000,0.67000,0.00000,0.00000,0.00000
5190,18.40000,685.03760,7.34953,1.00000,25.35250,6.00000,49.72726,0.00000,25.28227,0.00000,0.67000,0.00000,0.00000,0.00000
5191,18.40000,7851.47900,99.32355,1.00000,25.38936,7.00000,50.03019,0.00000,25.30407,0.00000,0.67000,0.00000,0.00000,0.00000
5192,20.60000,17828.03320,238.32906,1.00000,25.56177,8.00000,49.79110,0.00000,25.50569,0.00000,0.67000,0.00000,0.00000,0.00000
5193,22.70000,27969.87305,387.44879,1.00000,25.85964,9.00000,49.06158,0.00000,25.79443,0.00000,0.67000,0.00000,0.00000,0.00000
5194,24.90000,30387.83203,401.18390,1.00000,26.12467,10.00000,48.44631,0.00000,26.17171,0.00000,0.67000,0.00000,0.00000,0.00000
5195,26.50000,37038.42578,506.54346,1.00000,26.44396,11.00000,48.19328,0.00000,26.49728,0.00000,0.67000,0.00000,0.00000,0.00000
5196,28.10000,41913.45703,580.95465,1.00000,26.76293,12.00000,47.82977,0.00000,26.87751,0.00000,0.67000,0.00000,0.00000,0.00000
5197,29.70000,43544.75000,609.05139,1.00000,27.09928,13.00000,47.37455,0.00000,27.28747,0.00000,0.67000,0.00000,0.00000,0.00000
5198,28.90000,42720.71094,610.61938,1.00000,27.33711,14.00000,47.18641,0.00000,27.47665,0.00000,0.67000,0.00000,0.00000,0.00000
5199,28.00000,39355.89844,573.32239,1.00000,27.43248,15.00000,47.19135,0.00000,27.52353,0.00000,0.67000,0.00000,0.00000,0.00000
5200,27.20000,33611.25000,485.19482,1.00000,27.45547,16.00000,47.22472,0.00000,27.51305,0.00000,0.67000,0.00000,0.00000,0.00000
5201,27.30000,28883.20703,417.58148,1.00000,27.47513,17.00000,46.97288,0.00000,27.53863,0.00000,0.67000,0.00000,0.00000,0.00000
5202,27.40000,21913.59961,302.23743,1.00000,27.41138,18.00000,46.76976,0.00000,27.50956,0.00000,0.67000,0.00000,0.00000,0.00000
5203,27.50000,10506.06738,142.70930,1.00000,27.28272,19.00000,46.76962,0.00000,27.39969,0.00000,0.67000,0.00000,0.00000,0.00000
5204,26.00000,1835.76440,20.33139,1.00000,27.09083,20.00000,47.07923,0.00000,27.18928,0.00000,0.67000,0.00000,0.00000,0.00000
5205,24.60000,0.00000,0.00000,1.00000,26.93027,21.00000,47.41886,0.00000,26.96330,0.00000,0.67000,0.00000,0.00000,0.00000
5206,23.10000,0.00000,0.00000,1.00000,26.79794,22.00000,47.72915,0.00000,26.76556,0.00000,0.67000,0.00000,0.00000,0.00000
5207,22.20000,0.00000,0.00000,1.00000,26.68507,23.00000,47.81953,0.00000,26.65796,0.00000,0.67000,0.00000,0.00000,0.00000
5208,21.20000,0.00000,0.00000,1.00000,26.58408,24.00000,47.99022,0.00000,26.56908,0.00000,0.67000,0.00000,0.00000,0.00000
5209,20.30000,0.00000,0.00000,1.00000,26.49052,1.00000,48.23674,0.00000,26.45969,0.00000,0.67000,0.00000,0.00000,0.00000
5210,19.80000,0.00000,0.00000,1.00000,26.40439,2.00000,48.56280,0.00000,26.35547,0.00000,0.67000,0.00000,0.00000,0.00000
5211,19.20000,0.00000,0.00000,1.00000,26.32138,3.00000,48.85711,0.00000,26.25287,0.00000,0.67000,0.00000,0.00000,0.00000
5212,18.70000,0.00000,0.00000,1.00000,26.24286,4.00000,49.12957,0.00000,26.15720,0.00000,0.67000,0.00000,0.00000,0.00000
5213,18.80000,0.00000,0.00000,1.00000,26.16959,5.00000,49.32351,0.00000,26.09090,0.00000,0.67000,0.00000,0.00000,0.00000
5214,19.00000,681.98798,7.33459,1.00000,26.10878,6.00000,49.54057,0.00000,26.04191,0.00000,0.67000,0.00000,0.00000,0.00000
5215,19.10000,7685.87158,98.46361,1.00000,26.13660,7.00000,49.51292,0.00000,26.05943,0.00000,0.67000,0.00000,0.00000,0.00000
5216,20.90000,16587.24023,230.84598,1.00000,26.29950,8.00000,48.92831,0.00000,26.23760,0.00000,0.67000,0.00000,0.00000,0.00000
5217,22.80000,22817.00391,354.35162,1.00000,26.62166,9.00000,47.89919,0.00000,26.54070,0.00000,0.67000,0.00000,0.00000,0.00000
5218,24.60000,22250.14453,482.67828,1.00000,27.16055,10.00000,45.79114,0.00000,27.13264,0.00000,0.67000,0.00000,0.00000,0.00000
5219,25.10000,24899.09570,688.82935,1.00000,27.86545,11.00000,44.22855,0.00000,27.66217,0.00000,0.67000,0.00000,0.00000,0.00000
5220,25.50000,27705.38086,869.39984,1.00000,28.56009,12.00000,41.71309,0.00000,28.52787,0.00000,0.67000,0.00000,0.00000,0.00000
5221,26.00000,31910.33398,992.50824,1.00000,29.20893,13.00000,40.00129,0.00000,29.14895,0.00000,0.67000,0.00000,0.00000,0.00000
5222,26.20000,31176.15820,971.71014,1.00000,29.67387,14.00000,38.95984,0.00000,29.56776,0.00000,0.67000,0.00000,0.00000,0.00000
5223,26.30000,28501.23828,832.65997,1.00000,29.91246,15.00000,38.21311,0.00000,29.84355,0.00000,0.67000,0.00000,0.00000,0.00000
5224,26.50000,28920.05859,661.58752,1.00000,29.90539,16.00000,37.87815,0.00000,29.87656,0.00000,0.67000,0.00000,0.00000,0.00000
5225,26.00000,21935.35938,418.24512,1.00000,29.70815,17.00000,38.04465,0.00000,29.68842,0.00000,0.67000,0.00000,0.00000,0.00000
5226,25.40000,18310.91602,289.04529,1.00000,29.43243,18.00000,38.34601,0.00000,29.46460,0.00000,0.67000,0.00000,0.00000,0.00000
5227,24.90000,11893.43359,163.87553,1.00000,29.19204,19.00000,38.77872,0.00000,29.21940,0.00000,0.67000,0.00000,0.00000,0.00000
5228,23.50000,2039.80652,22.89714,1.00000,28.89128,20.00000,39.46098,0.00000,28.91617,0.00000,0.67000,0.00000,0.00000,0.00000
5229,22.20000,0.00000,0.00000,1.00000,28.64024,21.00000,40.28080,0.00000,28.52704,0.00000,0.67000,0.00000,0.00000,0.00000
5230,20.80000,0.00000,0.00000,1.00000,28.43872,22.00000,40.68201,0.00000,28.29363,0.00000,0.67000,0.00000,0.00000,0.00000
5231,19.50000,0.00000,0.00000,1.00000,28.27529,23.00000,40.78117,0.00000,28.13606,0.00000,0.67000,0.00000,0.00000,0.00000
5232,18.30000,0.00000,0.00000,1.00000,28.12646,24.00000,40.76713,0.00000,27.98741,0.00000,0.67000,0.00000,0.00000,0.00000
5233,17.00000,0.00000,0.00000,1.00000,27.98386,1.00000,40.69404,0.00000,27.83066,0.00000,0.67000,0.00000,0.00000,0.00000
5234,16.00000,0.00000,0.00000,1.00000,27.84875,2.00000,40.55682,0.00000,27.66776,0.00000,0.67000,0.00000,0.00000,0.00000
5235,14.90000,0.00000,0.00000,1.00000,27.71365,3.00000,40.42924,0.00000,27.50206,0.00000,0.67000,0.00000,0.00000,0.00000
5236,13.90000,0.00000,0.00000,1.00000,27.57789,4.00000,40.34008,0.00000,27.33763,0.00000,0.67000,0.00000,0.00000,0.00000
5237,14.10000,0.00000,0.00000,1.00000,27.45511,5.00000,45.21433,0.00000,25.03672,0.00000,0.67000,0.00000,0.00000,0.00000
5238,14.20000,679.96429,7.33158,1.00000,27.01980,6.00000,44.51202,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5239,14.40000,7465.52002,58.52689,1.00000,26.98289,7.00000,46.57279,0.00000,23.97699,0.00000,0.67000,0.00000,0.00000,0.00000
5240,16.30000,16081.16992,146.07590,1.00000,26.50962,8.00000,44.74715,0.00000,24.66381,0.00000,0.67000,0.00000,0.00000,0.00000
5241,18.20000,22360.42773,281.55612,1.00000,26.40814,9.00000,45.44130,0.00000,24.70919,0.00000,0.67000,0.00000,0.00000,0.00000
5242,20.10000,22092.15234,506.75900,1.00000,26.67871,10.00000,43.65870,0.00000,24.90733,0.00000,0.67000,0.00000,0.00000,0.00000
5243,21.40000,23736.70312,691.86078,1.00000,26.87928,11.00000,43.04223,0.00000,24.99528,0.00000,0.67000,0.00000,0.00000,0.00000
5244,22.80000,20839.32422,805.05890,1.00000,27.03809,12.00000,43.18840,0.00000,24.99955,0.00000,0.67000,0.00000,0.00000,0.00000
5245,24.10000,21559.32812,861.87976,1.00000,27.15838,13.00000,43.37989,0.00000,24.99994,0.00000,0.67000,0.00000,0.00000,0.00000
5246,24.40000,25656.46094,843.65485,1.00000,27.23379,14.00000,44.82069,0.00000,24.99999,0.00000,0.67000,0.00000,0.00000,0.00000
5247,24.80000,27775.56836,737.89044,1.00000,27.26358,15.00000,46.43234,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5248,25.10000,27592.41992,574.49310,1.00000,27.24216,16.00000,47.08726,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5249,25.30000,25627.95312,359.77658,1.00000,27.15762,17.00000,46.46220,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5250,25.40000,19078.73047,177.83063,1.00000,27.07921,18.00000,45.45134,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5251,25.60000,11134.61328,152.30473,1.00000,26.99691,19.00000,39.33808,0.00000,27.50396,0.00000,0.67000,0.00000,0.00000,0.00000
5252,24.00000,1926.59485,21.59801,1.00000,27.07446,20.00000,39.54317,0.00000,27.54030,0.00000,0.67000,0.00000,0.00000,0.00000
5253,22.50000,0.00000,0.00000,1.00000,26.99493,21.00000,40.92085,0.00000,27.00149,0.00000,0.67000,0.00000,0.00000,0.00000
5254,20.90000,0.00000,0.00000,1.00000,26.86283,22.00000,41.74117,0.00000,26.72285,0.00000,0.67000,0.00000,0.00000,0.00000
5255,19.50000,0.00000,0.00000,1.00000,26.74515,23.00000,42.19677,0.00000,26.63635,0.00000,0.67000,0.00000,0.00000,0.00000
5256,18.10000,0.00000,0.00000,1.00000,26.63788,24.00000,42.79161,0.00000,26.53112,0.00000,0.67000,0.00000,0.00000,0.00000
5257,16.70000,0.00000,0.00000,1.00000,26.53458,1.00000,43.48280,0.00000,26.36959,0.00000,0.67000,0.00000,0.00000,0.00000
5258,16.30000,0.00000,0.00000,1.00000,26.44357,2.00000,43.98272,0.00000,26.26761,0.00000,0.67000,0.00000,0.00000,0.00000
5259,15.90000,0.00000,0.00000,1.00000,26.35872,3.00000,44.36979,0.00000,26.18018,0.00000,0.67000,0.00000,0.00000,0.00000
5260,15.50000,0.00000,0.00000,1.00000,26.27741,4.00000,44.71149,0.00000,26.08350,0.00000,0.67000,0.00000,0.00000,0.00000
5261,15.50000,0.00000,0.00000,1.00000,26.20175,5.00000,46.85859,0.00000,25.01824,0.00000,0.67000,0.00000,0.00000,0.00000
5262,15.50000,570.86182,6.12567,1.00000,26.00176,6.00000,46.08955,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5263,15.50000,7420.69824,57.29742,1.00000,26.07911,7.00000,53.11189,0.00000,23.91491,0.00000,0.67000,0.00000,0.00000,0.00000
5264,17.50000,17276.59570,151.03522,1.00000,25.89226,8.00000,53.17764,0.00000,24.64562,0.00000,0.67000,0.00000,0.00000,0.00000
5265,19.60000,24732.40234,279.50745,1.00000,26.05847,9.00000,57.27337,0.00000,24.30007,0.00000,0.67000,0.00000,0.00000,0.00000
5266,21.60000,32458.26562,464.28909,1.00000,26.12494,10.00000,56.39087,0.00000,25.03504,0.00000,0.67000,0.00000,0.00000,0.00000
5267,23.00000,39599.53906,606.80060,1.00000,26.35722,11.00000,53.24881,0.00000,25.00001,0.00000,0.67000,0.00000,0.00000,0.00000
5268,24.50000,44853.13281,686.65961,1.00000,26.52324,12.00000,48.94806,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5269,25.90000,47981.43359,697.45880,1.00000,26.64681,13.00000,46.90147,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5270,26.30000,49034.53516,606.14313,1.00000,26.70409,14.00000,46.99917,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5271,26.70000,41826.35156,469.93472,1.00000,26.70243,15.00000,47.55075,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5272,27.10000,33189.31250,291.35266,1.00000,26.64305,16.00000,47.78217,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5273,26.40000,23867.40234,195.00665,1.00000,26.59032,17.00000,46.87398,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5274,25.60000,14322.88379,108.99300,1.00000,26.54472,18.00000,45.57995,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5275,24.90000,5693.76172,65.67989,1.00000,26.40781,19.00000,40.18376,0.00000,27.04313,0.00000,0.67000,0.00000,0.00000,0.00000
5276,23.90000,847.66187,8.98312,1.00000,26.46823,20.00000,40.34060,0.00000,26.88530,0.00000,0.67000,0.00000,0.00000,0.00000
5277,22.90000,0.00000,0.00000,1.00000,26.40351,21.00000,41.37564,0.00000,26.43115,0.00000,0.67000,0.00000,0.00000,0.00000
5278,21.90000,0.00000,0.00000,1.00000,26.30157,22.00000,41.78447,0.00000,26.22349,0.00000,0.67000,0.00000,0.00000,0.00000
5279,21.30000,0.00000,0.00000,1.00000,26.22132,23.00000,41.70534,0.00000,26.18228,0.00000,0.67000,0.00000,0.00000,0.00000
5280,20.80000,0.00000,0.00000,1.00000,26.15555,24.00000,41.66439,0.00000,26.12365,0.00000,0.67000,0.00000,0.00000,0.00000
5281,20.20000,0.00000,0.00000,1.00000,26.09310,1.00000,41.72423,0.00000,26.03540,0.00000,0.67000,0.00000,0.00000,0.00000
5282,19.70000,0.00000,0.00000,1.00000,26.03110,2.00000,41.78439,0.00000,25.95765,0.00000,0.67000,0.00000,0.00000,0.00000
5283,19.20000,0.00000,0.00000,1.00000,25.97030,3.00000,41.85892,0.00000,25.88928,0.00000,0.67000,0.00000,0.00000,0.00000
5284,18.60000,0.00000,0.00000,1.00000,25.90592,4.00000,41.99123,0.00000,25.81139,0.00000,0.67000,0.00000,0.00000,0.00000
5285,18.00000,0.00000,0.00000,1.00000,25.83242,5.00000,44.07122,0.00000,25.01344,0.00000,0.67000,0.00000,0.00000,0.00000
5286,17.50000,0.00000,0.00000,1.00000,25.66808,6.00000,44.11489,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5287,16.90000,7235.34668,57.45097,1.00000,25.76147,7.00000,47.50524,0.00000,23.97416,0.00000,0.67000,0.00000,0.00000,0.00000
5288,18.40000,16639.76367,156.66176,1.00000,25.64182,8.00000,44.97071,0.00000,24.68105,0.00000,0.67000,0.00000,0.00000,0.00000
5289,19.90000,23749.44336,352.98016,1.00000,25.79242,9.00000,44.83669,0.00000,24.17471,0.00000,0.67000,0.00000,0.00000,0.00000
5290,21.40000,31185.55273,548.72919,1.00000,25.84082,10.00000,41.32130,0.00000,24.98078,0.00000,0.67000,0.00000,0.00000,0.00000
5291,22.10000,33332.49219,784.67957,1.00000,26.10175,11.00000,40.86980,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5292,22.90000,33033.13281,956.46899,1.00000,26.31586,12.00000,40.96330,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5293,23.60000,27271.76172,1034.90723,1.00000,26.49793,13.00000,41.09583,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5294,24.10000,31095.15039,984.14587,1.00000,26.62824,14.00000,41.64309,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5295,24.70000,36218.12891,836.78699,1.00000,26.68469,15.00000,42.92480,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5296,25.20000,34286.78906,628.84778,1.00000,26.67275,16.00000,44.93668,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5297,24.10000,29436.32617,369.96298,1.00000,26.56818,17.00000,44.18409,0.00000,25.00000,0.00000,0.67000,0.00000,0.00000,0.00000
5298,22.90000,18793.45703,163.38223,1.00000,26.47888,18.00000,42.64268,0.00000,25.00000,1.00000,0.67000,54.91798,0.00000,0.00000
5299,21.80000,6741.93652,81.14754,1.00000,26.32020,19.00000,38.00570,0.00000,26.97211,1.00000,0.67000,51.07476,0.00000,0.00000
5300,20.30000,954.79608,10.21376,1.00000,26.33484,20.00000,38.89186,0.00000,26.69576,1.00000,0.67000,51.58697,0.00000,0.00000
5301,18.80000,0.00000,0.00000,1.00000,26.21739,21.00000,40.03354,0.00000,26.19910,1.00000,0.67000,52.85301,0.00000,1.00000
